Permanent Tournament #,Event Name,Course Name,Player Name,Avg Drive Distance,Fairway Hit Percentage
20,Shell Houston Open,GC of Houston,Johnson Wagner,268.98,75
20,Shell Houston Open,GC of Houston,Jon Rahm,294.5,60.71
20,Shell Houston Open,GC of Houston,Jonas Blixt,275.61,60.71
20,Shell Houston Open,GC of Houston,Jordan Spieth,278.57,60.71
20,Shell Houston Open,GC of Houston,Jr.Rich Berberian,283.07,46.43
20,Shell Houston Open,GC of Houston,Justin Rose,282.11,53.57
20,Shell Houston Open,GC of Houston,K.J. Choi,273.71,71.43
20,Shell Houston Open,GC of Houston,Keegan Bradley,287.18,62.5
20,Shell Houston Open,GC of Houston,Kelly Kraft,274.89,57.14
20,Shell Houston Open,GC of Houston,Ken Duke,258.71,67.86
20,Shell Houston Open,GC of Houston,Kevin Chappell,294.59,58.93
20,Shell Houston Open,GC of Houston,Kevin Streelman,283.25,71.43
20,Shell Houston Open,GC of Houston,Kyle Reifers,274.3,69.64
20,Shell Houston Open,GC of Houston,Kyle Stanley,278.3,76.79
20,Shell Houston Open,GC of Houston,Lee Westwood,278.36,67.86
20,Shell Houston Open,GC of Houston,Lucas Glover,281.89,64.29
20,Shell Houston Open,GC of Houston,Luke Donald,269.98,50
20,Shell Houston Open,GC of Houston,Luke List,297.63,55.36
20,Shell Houston Open,GC of Houston,Mackenzie Hughes,275.7,78.57
20,Shell Houston Open,GC of Houston,Mark Anderson,276.54,71.43
20,Shell Houston Open,GC of Houston,Mark Hubbard,267.82,64.29
20,Shell Houston Open,GC of Houston,Martin Flores,279.86,46.43
20,Shell Houston Open,GC of Houston,Matt Every,284.7,50
20,Shell Houston Open,GC of Houston,Matt Jones,284.36,53.57
20,Shell Houston Open,GC of Houston,Matt Kuchar,271.54,78.57
20,Shell Houston Open,GC of Houston,Michael Kim,278.5,62.5
20,Shell Houston Open,GC of Houston,Michael Thompson,272.84,69.64
20,Shell Houston Open,GC of Houston,Morgan Hoffmann,279.32,73.21
20,Shell Houston Open,GC of Houston,Nick Taylor,276.64,69.64
20,Shell Houston Open,GC of Houston,Nick Watney,288.21,57.14
20,Shell Houston Open,GC of Houston,Ollie Schniederjans,281.93,50
20,Shell Houston Open,GC of Houston,Patrick Cantlay,285.84,57.14
20,Shell Houston Open,GC of Houston,Patrick Reed,281.79,71.43
20,Shell Houston Open,GC of Houston,Patton Kizzire,278.11,57.14
20,Shell Houston Open,GC of Houston,Peter Malnati,270.11,57.14
20,Shell Houston Open,GC of Houston,Peter Uihlein,285.55,60.71
20,Shell Houston Open,GC of Houston,Phil Mickelson,283.43,53.57
20,Shell Houston Open,GC of Houston,Rafa Cabrera Bello,272.96,64.29
20,Shell Houston Open,GC of Houston,Rafael Campos,278.13,48.21
20,Shell Houston Open,GC of Houston,Retief Goosen,280.25,64.29
20,Shell Houston Open,GC of Houston,Richy Werenski,276.88,54.76
20,Shell Houston Open,GC of Houston,Rickie Fowler,286.14,69.64
20,Shell Houston Open,GC of Houston,Ricky Barnes,277.9,52.38
20,Shell Houston Open,GC of Houston,Riley Arp,294.21,60.71
20,Shell Houston Open,GC of Houston,Robert Allenby,272.93,39.29
20,Shell Houston Open,GC of Houston,Robert Garrigus,283.43,69.64
20,Shell Houston Open,GC of Houston,Robert Streb,282.25,58.93
20,Shell Houston Open,GC of Houston,Roberto Castro,271.36,71.43
20,Shell Houston Open,GC of Houston,Russell Henley,282.3,75
20,Shell Houston Open,GC of Houston,Ryan Blaum,272.61,64.29
20,Shell Houston Open,GC of Houston,Ryan Palmer,288.04,50
20,Shell Houston Open,GC of Houston,Ryo Ishikawa,282.32,67.86
20,Shell Houston Open,GC of Houston,Sam Saunders,273.07,67.86
20,Shell Houston Open,GC of Houston,Scott Brown,277.24,61.9
20,Shell Houston Open,GC of Houston,Scott Stallings,282.21,64.29
20,Shell Houston Open,GC of Houston,Sean O'Hair,288.45,60.71
20,Shell Houston Open,GC of Houston,Seung-Yul Noh,283.31,52.38
20,Shell Houston Open,GC of Houston,Shawn Stefani,282.18,64.29
20,Shell Houston Open,GC of Houston,Si Woo Kim,270.86,50
20,Shell Houston Open,GC of Houston,Smylie Kaufman,290.07,67.86
20,Shell Houston Open,GC of Houston,Spencer Levin,259.04,80.36
20,Shell Houston Open,GC of Houston,Steve Marino,277.89,67.86
20,Shell Houston Open,GC of Houston,Steven Bowditch,286.39,32.14
20,Shell Houston Open,GC of Houston,Stewart Cink,278.18,53.57
20,Shell Houston Open,GC of Houston,Stuart Appleby,267.14,57.14
20,Shell Houston Open,GC of Houston,Sung Kang,276.96,69.64
20,Shell Houston Open,GC of Houston,Tom Hoge,278.18,53.57
20,Shell Houston Open,GC of Houston,Tony Finau,299.13,53.57
20,Shell Houston Open,GC of Houston,Trey Mullinax,284.43,53.57
20,Shell Houston Open,GC of Houston,Troy Merritt,276.38,71.43
20,Shell Houston Open,GC of Houston,Tyrone Van Aswegen,278.84,67.86
20,Shell Houston Open,GC of Houston,Vaughn Taylor,268.29,75
20,Shell Houston Open,GC of Houston,Wesley McClain,296.12,35.71
20,Shell Houston Open,GC of Houston,Whee Kim,274.18,53.57
20,Shell Houston Open,GC of Houston,Zac Blair,260.52,75
47,Shriners Hospitals for Children Open,TPC Summerlin,Aaron Baddeley,292,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Aaron Wise,300.32,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Adam Hadwin,299.52,48.21
47,Shriners Hospitals for Children Open,TPC Summerlin,Alex Cejka,291.95,58.93
47,Shriners Hospitals for Children Open,TPC Summerlin,Andres Gonzales,302.43,32.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Ben Crane,287.79,71.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Ben Martin,300.82,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Billy Horschel,293.36,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Billy Hurley III,291.88,64.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Blayne Barber,292.89,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Bob Estes,280.14,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Bobby Wyatt,293.29,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Boo Weekley,299.36,64.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Brendan Steele,298.11,69.64
47,Shriners Hospitals for Children Open,TPC Summerlin,Brett Stegmaier,294.48,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Brian Campbell,299.07,71.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Brian Gay,284.79,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Brian Harman,299.05,48.21
47,Shriners Hospitals for Children Open,TPC Summerlin,Brian Stuard,279.18,71.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Brooks Koepka,299.98,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Bryce Molder,285.57,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Bryson DeChambeau,288.25,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Bud Cauley,300.39,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,C.T. Pan,294.79,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Cameron Smith,305.07,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Cameron Tringale,292.25,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Carl Pettersson,290.93,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Chad Campbell,288.54,55.36
47,Shriners Hospitals for Children Open,TPC Summerlin,Charles Howell III,304.29,58.93
47,Shriners Hospitals for Children Open,TPC Summerlin,Charley Hoffman,311.5,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Chez Reavie,289.88,58.93
47,Shriners Hospitals for Children Open,TPC Summerlin,Chris Kirk,297.43,41.07
47,Shriners Hospitals for Children Open,TPC Summerlin,Cody Gribble,297.05,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Daniel Summerhays,296.41,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Danny Lee,302.5,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,David Hearn,290.96,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,David Lingmerth,293.79,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Davis Love III,296.77,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Derek Fathauer,294.2,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Dominic Bozzelli,298.29,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Ernie Els,297.82,44.64
47,Shriners Hospitals for Children Open,TPC Summerlin,Fabián Gómez,297.13,62.5
47,Shriners Hospitals for Children Open,TPC Summerlin,Francesco Molinari,294.59,69.64
47,Shriners Hospitals for Children Open,TPC Summerlin,Geoff Ogilvy,295.7,55.36
47,Shriners Hospitals for Children Open,TPC Summerlin,Gonzalo Fdez-Castaño,290,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Graeme McDowell,287.79,71.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Graham DeLaet,304.29,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Grayson Murray,308.36,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Greg Chalmers,293.5,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Greg Owen,303.71,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Harold Varner III,305.61,55.36
47,Shriners Hospitals for Children Open,TPC Summerlin,Harris English,303.04,55.36
47,Shriners Hospitals for Children Open,TPC Summerlin,Hiroshi Iwata,305.36,28.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Hunter Mahan,301.36,50
47,Shriners Hospitals for Children Open,TPC Summerlin,J.J. Henry,287.64,50
47,Shriners Hospitals for Children Open,TPC Summerlin,J.J. Spaun,291.11,50
47,Shriners Hospitals for Children Open,TPC Summerlin,J.T. Poston,290.86,39.29
47,Shriners Hospitals for Children Open,TPC Summerlin,James Hahn,298.05,62.5
47,Shriners Hospitals for Children Open,TPC Summerlin,Jamie Lovemark,300.61,35.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Jason Bohn,289.38,66.07
47,Shriners Hospitals for Children Open,TPC Summerlin,Jason Kokrak,304.96,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Jim Herman,296.5,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Jimmy Walker,305.39,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,John Huh,285.38,44.64
47,Shriners Hospitals for Children Open,TPC Summerlin,John Senden,301.82,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Johnson Wagner,290.14,67.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Jon Curran,289.82,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Jon Rahm,309.98,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Jonas Blixt,295.57,58.93
47,Shriners Hospitals for Children Open,TPC Summerlin,Jonathan Byrd,292.79,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Josh Teater,298.29,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Julián Etulain,299.04,64.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Keegan Bradley,292.09,67.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Kelly Kraft,292.86,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Ken Duke,281.71,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Kevin Na,284.18,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Kevin Streelman,304.75,64.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Kevin Tway,301.82,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Kurt Kitayama,298.89,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Kyle Reifers,295.02,67.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Kyle Stanley,296.04,71.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Lee McCoy,291.13,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Lucas Glover,299.64,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Luke List,302.96,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Mackenzie Hughes,297.79,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Mark Hubbard,286.5,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Martin Flores,307.02,35.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Martin Laird,300.45,62.5
47,Shriners Hospitals for Children Open,TPC Summerlin,Marty Jertson,298.5,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Matt Every,295.71,35.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Matt Jones,295.63,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Michael Kim,294.73,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Michael Thompson,292.57,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Miguel Angel Carballo,295.75,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Morgan Hoffmann,306.32,39.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Nicholas Lindheim,297.71,35.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Nick Taylor,304.91,44.64
47,Shriners Hospitals for Children Open,TPC Summerlin,Nick Watney,295.39,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Ollie Schniederjans,304.75,28.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Pat Perez,302.82,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Patrick Rodgers,302.11,39.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Patton Kizzire,293.86,39.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Peter Malnati,295.82,67.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Richy Werenski,290.54,67.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Ricky Barnes,281.11,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Robert Garrigus,300.29,39.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Robert Streb,294.98,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Rod Pampling,297.68,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Russell Henley,298.8,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Ryan Blaum,293.54,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Ryan Brehm,301.23,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Ryan Moore,291.66,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Ryo Ishikawa,296.75,39.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Scott Brown,290.89,67.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Scott Piercy,299.3,66.07
47,Shriners Hospitals for Children Open,TPC Summerlin,Scott Stallings,297.82,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Seamus Power,300.02,48.21
47,Shriners Hospitals for Children Open,TPC Summerlin,Sean O'Hair,300.04,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Seung-Yul Noh,293.84,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Shawn Stefani,294.2,64.29
47,Shriners Hospitals for Children Open,TPC Summerlin,Sihwan Kim,289.39,35.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Smylie Kaufman,304.2,55.36
47,Shriners Hospitals for Children Open,TPC Summerlin,Spencer Levin,285.48,55.36
47,Shriners Hospitals for Children Open,TPC Summerlin,Steve Marino,298.79,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Steven Alker,282.36,60.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Steven Bowditch,283.68,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Stewart Cink,306.39,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Stuart Appleby,288.36,42.86
47,Shriners Hospitals for Children Open,TPC Summerlin,Sung Kang,302.07,50
47,Shriners Hospitals for Children Open,TPC Summerlin,Tommy Gainey,296.96,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Tony Finau,298.04,51.79
47,Shriners Hospitals for Children Open,TPC Summerlin,Trey Mullinax,303.25,44.64
47,Shriners Hospitals for Children Open,TPC Summerlin,Troy Merritt,296.77,48.21
47,Shriners Hospitals for Children Open,TPC Summerlin,Tyrone Van Aswegen,292.29,35.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Vaughn Taylor,290.52,48.21
47,Shriners Hospitals for Children Open,TPC Summerlin,Vijay Singh,293.75,46.43
47,Shriners Hospitals for Children Open,TPC Summerlin,Webb Simpson,295.18,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Wesley Bryan,284,35.71
47,Shriners Hospitals for Children Open,TPC Summerlin,Will MacKenzie,289.23,66.07
47,Shriners Hospitals for Children Open,TPC Summerlin,William McGirt,298.14,57.14
47,Shriners Hospitals for Children Open,TPC Summerlin,Xander Schauffele,291.52,55.36
47,Shriners Hospitals for Children Open,TPC Summerlin,Zac Blair,289.57,53.57
47,Shriners Hospitals for Children Open,TPC Summerlin,Zack Sucher,292.93,60.71
6,Sony Open in Hawaii,Waialae CC,Andres Gonzales,290.34,53.57
6,Sony Open in Hawaii,Waialae CC,Anirban Lahiri,301.96,42.86
6,Sony Open in Hawaii,Waialae CC,Ben Crane,277.93,57.14
6,Sony Open in Hawaii,Waialae CC,Ben Martin,298.23,66.07
6,Sony Open in Hawaii,Waialae CC,Bill Haas,289.09,66.07
6,Sony Open in Hawaii,Waialae CC,Billy Horschel,292.88,51.79
6,Sony Open in Hawaii,Waialae CC,Billy Hurley III,283.52,53.57
6,Sony Open in Hawaii,Waialae CC,Bob Estes,286,57.14
6,Sony Open in Hawaii,Waialae CC,Boo Weekley,298.57,64.29
6,Sony Open in Hawaii,Waialae CC,Branden Grace,290.36,57.14
6,Sony Open in Hawaii,Waialae CC,Brandon Hagy,300.38,42.86
6,Sony Open in Hawaii,Waialae CC,Brandt Snedeker,287.75,50
6,Sony Open in Hawaii,Waialae CC,Brent Grant,307.82,64.29
6,Sony Open in Hawaii,Waialae CC,Brian Gay,286.77,69.64
6,Sony Open in Hawaii,Waialae CC,Brian Harman,291.75,57.14
6,Sony Open in Hawaii,Waialae CC,Brian Stuard,283.84,66.07
6,Sony Open in Hawaii,Waialae CC,Bryce Molder,281.75,44.64
6,Sony Open in Hawaii,Waialae CC,Bryson DeChambeau,298.48,55.36
6,Sony Open in Hawaii,Waialae CC,Bud Cauley,291.11,39.29
6,Sony Open in Hawaii,Waialae CC,C.T. Pan,290.86,53.57
6,Sony Open in Hawaii,Waialae CC,Cameron Percy,292.67,50
6,Sony Open in Hawaii,Waialae CC,Cameron Smith,290.3,44.64
6,Sony Open in Hawaii,Waialae CC,Camilo Villegas,287.04,53.57
6,Sony Open in Hawaii,Waialae CC,Carl Pettersson,275.64,52.38
6,Sony Open in Hawaii,Waialae CC,Chad Campbell,280.62,57.14
6,Sony Open in Hawaii,Waialae CC,Chad Collins,287.43,57.14
6,Sony Open in Hawaii,Waialae CC,Charles Howell III,303.59,53.57
6,Sony Open in Hawaii,Waialae CC,Chez Reavie,289.09,71.43
6,Sony Open in Hawaii,Waialae CC,Chris Kirk,280.07,39.29
6,Sony Open in Hawaii,Waialae CC,Cody Gribble,290.46,78.57
6,Sony Open in Hawaii,Waialae CC,Colt Knost,281.29,78.57
6,Sony Open in Hawaii,Waialae CC,Daisuke Kataoka,277.43,60.71
6,Sony Open in Hawaii,Waialae CC,Daniel Berger,291.63,58.93
6,Sony Open in Hawaii,Waialae CC,Daniel Summerhays,290.8,46.43
6,Sony Open in Hawaii,Waialae CC,David Hearn,284.96,53.57
6,Sony Open in Hawaii,Waialae CC,David Lingmerth,288.55,48.21
6,Sony Open in Hawaii,Waialae CC,David Toms,287.71,75
6,Sony Open in Hawaii,Waialae CC,Derek Fathauer,290.25,32.14
6,Sony Open in Hawaii,Waialae CC,Fabián Gómez,290.07,67.86
